unique_id,ds,ADIDA,BottomUp
981/Mountain Bikes/New Mexico,2014-07-01,0.0,0.0
981/Mountain Bikes/New Mexico,2014-08-01,0.0,0.0
981/Mountain Bikes/New Mexico,2014-09-01,0.0,0.0
981/Mountain Bikes/New York,2014-07-01,0.014285714,0.014285714
981/Mountain Bikes/New York,2014-08-01,0.014285714,0.014285714
981/Mountain Bikes/New York,2014-09-01,0.014285714,0.014285714
981/Mountain Bikes/North Carolina,2014-07-01,0.055555556,0.055555556
981/Mountain Bikes/North Carolina,2014-08-01,0.055555556,0.055555556
981/Mountain Bikes/North Carolina,2014-09-01,0.055555556,0.055555556
981/Mountain Bikes/Ohio,2014-07-01,0.021428572,0.021428572
981/Mountain Bikes/Ohio,2014-08-01,0.021428572,0.021428572
981/Mountain Bikes/Ohio,2014-09-01,0.021428572,0.021428572
981/Mountain Bikes/Oregon,2014-07-01,0.20953745,0.20953745
981/Mountain Bikes/Oregon,2014-08-01,0.20953745,0.20953745
981/Mountain Bikes/Oregon,2014-09-01,0.20953745,0.20953745
981/Mountain Bikes/Rhode Island,2014-07-01,0.0,0.0
981/Mountain Bikes/Rhode Island,2014-08-01,0.0,0.0
981/Mountain Bikes/Rhode Island,2014-09-01,0.0,0.0
981/Mountain Bikes/South Carolina,2014-07-01,0.0,0.0
981/Mountain Bikes/South Carolina,2014-08-01,0.0,0.0
981/Mountain Bikes/South Carolina,2014-09-01,0.0,0.0
981/Mountain Bikes/South Dakota,2014-07-01,0.0,0.0
981/Mountain Bikes/South Dakota,2014-08-01,0.0,0.0
981/Mountain Bikes/South Dakota,2014-09-01,0.0,0.0
981/Mountain Bikes/Tennessee,2014-07-01,0.014285714,0.014285714
981/Mountain Bikes/Tennessee,2014-08-01,0.014285714,0.014285714
981/Mountain Bikes/Tennessee,2014-09-01,0.014285714,0.014285714
981/Mountain Bikes/Texas,2014-07-01,1.878975,1.878975
981/Mountain Bikes/Texas,2014-08-01,1.878975,1.878975
981/Mountain Bikes/Texas,2014-09-01,1.878975,1.878975
981/Mountain Bikes/United Kingdom,2014-07-01,3.60804,3.60804
981/Mountain Bikes/United Kingdom,2014-08-01,3.60804,3.60804
981/Mountain Bikes/United Kingdom,2014-09-01,3.60804,3.60804
981/Mountain Bikes/Utah,2014-07-01,1.8857143,1.8857143
981/Mountain Bikes/Utah,2014-08-01,1.8857143,1.8857143
981/Mountain Bikes/Utah,2014-09-01,1.8857143,1.8857143
981/Mountain Bikes/Virginia,2014-07-01,0.0,0.0
981/Mountain Bikes/Virginia,2014-08-01,0.0,0.0
981/Mountain Bikes/Virginia,2014-09-01,0.0,0.0
981/Mountain Bikes/Washington,2014-07-01,3.2493565,3.2493565
981/Mountain Bikes/Washington,2014-08-01,3.2493565,3.2493565
981/Mountain Bikes/Washington,2014-09-01,3.2493565,3.2493565
981/Mountain Bikes/Wisconsin,2014-07-01,0.0,0.0
981/Mountain Bikes/Wisconsin,2014-08-01,0.0,0.0
981/Mountain Bikes/Wisconsin,2014-09-01,0.0,0.0
981/Mountain Bikes/Wyoming,2014-07-01,0.2857143,0.2857143
981/Mountain Bikes/Wyoming,2014-08-01,0.2857143,0.2857143
981/Mountain Bikes/Wyoming,2014-09-01,0.2857143,0.2857143
982/Mountain Bikes/Alabama,2014-07-01,0.0,0.0
982/Mountain Bikes/Alabama,2014-08-01,0.0,0.0
982/Mountain Bikes/Alabama,2014-09-01,0.0,0.0
982/Mountain Bikes/Arizona,2014-07-01,0.2657143,0.2657143
982/Mountain Bikes/Arizona,2014-08-01,0.2657143,0.2657143
982/Mountain Bikes/Arizona,2014-09-01,0.2657143,0.2657143
982/Mountain Bikes/Australia,2014-07-01,1.6232,1.6232
982/Mountain Bikes/Australia,2014-08-01,1.6232,1.6232
982/Mountain Bikes/Australia,2014-09-01,1.6232,1.6232
982/Mountain Bikes/California,2014-07-01,4.6458716,4.6458716
982/Mountain Bikes/California,2014-08-01,4.6458716,4.6458716
982/Mountain Bikes/California,2014-09-01,4.6458716,4.6458716
982/Mountain Bikes/Canada,2014-07-01,4.4219017,4.4219017
982/Mountain Bikes/Canada,2014-08-01,4.4219017,4.4219017
982/Mountain Bikes/Canada,2014-09-01,4.4219017,4.4219017
982/Mountain Bikes/Colorado,2014-07-01,1.2516,1.2516
982/Mountain Bikes/Colorado,2014-08-01,1.2516,1.2516
982/Mountain Bikes/Colorado,2014-09-01,1.2516,1.2516
982/Mountain Bikes/Connecticut,2014-07-01,0.36857143,0.36857143
982/Mountain Bikes/Connecticut,2014-08-01,0.36857143,0.36857143
982/Mountain Bikes/Connecticut,2014-09-01,0.36857143,0.36857143
982/Mountain Bikes/Florida,2014-07-01,0.054,0.054
982/Mountain Bikes/Florida,2014-08-01,0.054,0.054
982/Mountain Bikes/Florida,2014-09-01,0.054,0.054
982/Mountain Bikes/France,2014-07-01,0.661725,0.661725
982/Mountain Bikes/France,2014-08-01,0.661725,0.661725
982/Mountain Bikes/France,2014-09-01,0.661725,0.661725
982/Mountain Bikes/Georgia,2014-07-01,0.354225,0.354225
982/Mountain Bikes/Georgia,2014-08-01,0.354225,0.354225
982/Mountain Bikes/Georgia,2014-09-01,0.354225,0.354225
982/Mountain Bikes/Germany,2014-07-01,1.64261,1.64261
982/Mountain Bikes/Germany,2014-08-01,1.64261,1.64261
982/Mountain Bikes/Germany,2014-09-01,1.64261,1.64261
982/Mountain Bikes/Idaho,2014-07-01,0.0,0.0
982/Mountain Bikes/Idaho,2014-08-01,0.0,0.0
982/Mountain Bikes/Idaho,2014-09-01,0.0,0.0
982/Mountain Bikes/Illinois,2014-07-01,0.0,0.0
982/Mountain Bikes/Illinois,2014-08-01,0.0,0.0
982/Mountain Bikes/Illinois,2014-09-01,0.0,0.0
982/Mountain Bikes/Indiana,2014-07-01,0.0,0.0
982/Mountain Bikes/Indiana,2014-08-01,0.0,0.0
982/Mountain Bikes/Indiana,2014-09-01,0.0,0.0
982/Mountain Bikes/Kentucky,2014-07-01,0.0,0.0
982/Mountain Bikes/Kentucky,2014-08-01,0.0,0.0
982/Mountain Bikes/Kentucky,2014-09-01,0.0,0.0
982/Mountain Bikes/Maine,2014-07-01,0.0,0.0
982/Mountain Bikes/Maine,2014-08-01,0.0,0.0
982/Mountain Bikes/Maine,2014-09-01,0.0,0.0
982/Mountain Bikes/Maryland,2014-07-01,0.0,0.0
982/Mountain Bikes/Maryland,2014-08-01,0.0,0.0
982/Mountain Bikes/Maryland,2014-09-01,0.0,0.0
982/Mountain Bikes/Massachusetts,2014-07-01,0.0,0.0
982/Mountain Bikes/Massachusetts,2014-08-01,0.0,0.0
982/Mountain Bikes/Massachusetts,2014-09-01,0.0,0.0
982/Mountain Bikes/Michigan,2014-07-01,0.19090909,0.19090909
982/Mountain Bikes/Michigan,2014-08-01,0.19090909,0.19090909
982/Mountain Bikes/Michigan,2014-09-01,0.19090909,0.19090909
982/Mountain Bikes/Minnesota,2014-07-01,0.0,0.0
982/Mountain Bikes/Minnesota,2014-08-01,0.0,0.0
982/Mountain Bikes/Minnesota,2014-09-01,0.0,0.0
982/Mountain Bikes/Mississippi,2014-07-01,0.0,0.0
982/Mountain Bikes/Mississippi,2014-08-01,0.0,0.0
982/Mountain Bikes/Mississippi,2014-09-01,0.0,0.0
982/Mountain Bikes/Missouri,2014-07-01,0.183,0.183
982/Mountain Bikes/Missouri,2014-08-01,0.183,0.183
982/Mountain Bikes/Missouri,2014-09-01,0.183,0.183
982/Mountain Bikes/Montana,2014-07-01,0.0,0.0
982/Mountain Bikes/Montana,2014-08-01,0.0,0.0
982/Mountain Bikes/Montana,2014-09-01,0.0,0.0
982/Mountain Bikes/Nevada,2014-07-01,0.0,0.0
982/Mountain Bikes/Nevada,2014-08-01,0.0,0.0
982/Mountain Bikes/Nevada,2014-09-01,0.0,0.0
982/Mountain Bikes/New Hampshire,2014-07-01,0.11333334,0.11333334
982/Mountain Bikes/New Hampshire,2014-08-01,0.11333334,0.11333334
982/Mountain Bikes/New Hampshire,2014-09-01,0.11333334,0.11333334
982/Mountain Bikes/New Mexico,2014-07-01,0.0,0.0
982/Mountain Bikes/New Mexico,2014-08-01,0.0,0.0
982/Mountain Bikes/New Mexico,2014-09-01,0.0,0.0
982/Mountain Bikes/New York,2014-07-01,0.0,0.0
982/Mountain Bikes/New York,2014-08-01,0.0,0.0
982/Mountain Bikes/New York,2014-09-01,0.0,0.0
982/Mountain Bikes/North Carolina,2014-07-01,0.0,0.0
982/Mountain Bikes/North Carolina,2014-08-01,0.0,0.0
982/Mountain Bikes/North Carolina,2014-09-01,0.0,0.0
982/Mountain Bikes/Ohio,2014-07-01,0.0,0.0
982/Mountain Bikes/Ohio,2014-08-01,0.0,0.0
982/Mountain Bikes/Ohio,2014-09-01,0.0,0.0
982/Mountain Bikes/Oregon,2014-07-01,0.69375,0.69375
982/Mountain Bikes/Oregon,2014-08-01,0.69375,0.69375
982/Mountain Bikes/Oregon,2014-09-01,0.69375,0.69375
982/Mountain Bikes/Rhode Island,2014-07-01,0.0,0.0
982/Mountain Bikes/Rhode Island,2014-08-01,0.0,0.0
982/Mountain Bikes/Rhode Island,2014-09-01,0.0,0.0
982/Mountain Bikes/South Carolina,2014-07-01,0.0,0.0
982/Mountain Bikes/South Carolina,2014-08-01,0.0,0.0
982/Mountain Bikes/South Carolina,2014-09-01,0.0,0.0
982/Mountain Bikes/South Dakota,2014-07-01,0.0,0.0
982/Mountain Bikes/South Dakota,2014-08-01,0.0,0.0
982/Mountain Bikes/South Dakota,2014-09-01,0.0,0.0
982/Mountain Bikes/Tennessee,2014-07-01,0.0,0.0
982/Mountain Bikes/Tennessee,2014-08-01,0.0,0.0
982/Mountain Bikes/Tennessee,2014-09-01,0.0,0.0
982/Mountain Bikes/Texas,2014-07-01,0.014285714,0.014285714
982/Mountain Bikes/Texas,2014-08-01,0.014285714,0.014285714
982/Mountain Bikes/Texas,2014-09-01,0.014285714,0.014285714
982/Mountain Bikes/United Kingdom,2014-07-01,2.69014,2.69014
982/Mountain Bikes/United Kingdom,2014-08-01,2.69014,2.69014
982/Mountain Bikes/United Kingdom,2014-09-01,2.69014,2.69014
982/Mountain Bikes/Utah,2014-07-01,0.7114286,0.7114286
982/Mountain Bikes/Utah,2014-08-01,0.7114286,0.7114286
982/Mountain Bikes/Utah,2014-09-01,0.7114286,0.7114286
982/Mountain Bikes/Virginia,2014-07-01,0.0,0.0
982/Mountain Bikes/Virginia,2014-08-01,0.0,0.0
982/Mountain Bikes/Virginia,2014-09-01,0.0,0.0
982/Mountain Bikes/Washington,2014-07-01,1.88194,1.88194
982/Mountain Bikes/Washington,2014-08-01,1.88194,1.88194
982/Mountain Bikes/Washington,2014-09-01,1.88194,1.88194
982/Mountain Bikes/Wisconsin,2014-07-01,0.0,0.0
982/Mountain Bikes/Wisconsin,2014-08-01,0.0,0.0
982/Mountain Bikes/Wisconsin,2014-09-01,0.0,0.0
982/Mountain Bikes/Wyoming,2014-07-01,0.42857143,0.42857143
982/Mountain Bikes/Wyoming,2014-08-01,0.42857143,0.42857143
982/Mountain Bikes/Wyoming,2014-09-01,0.42857143,0.42857143
983/Mountain Bikes/Alabama,2014-07-01,0.0,0.0
983/Mountain Bikes/Alabama,2014-08-01,0.0,0.0
983/Mountain Bikes/Alabama,2014-09-01,0.0,0.0
983/Mountain Bikes/Arizona,2014-07-01,0.05882353,0.05882353
983/Mountain Bikes/Arizona,2014-08-01,0.05882353,0.05882353
983/Mountain Bikes/Arizona,2014-09-01,0.05882353,0.05882353
983/Mountain Bikes/Australia,2014-07-01,2.1957793,2.1957793
983/Mountain Bikes/Australia,2014-08-01,2.1957793,2.1957793
983/Mountain Bikes/Australia,2014-09-01,2.1957793,2.1957793
983/Mountain Bikes/California,2014-07-01,4.7471514,4.7471514
983/Mountain Bikes/California,2014-08-01,4.7471514,4.7471514
983/Mountain Bikes/California,2014-09-01,4.7471514,4.7471514
983/Mountain Bikes/Canada,2014-07-01,5.0551987,5.0551987
983/Mountain Bikes/Canada,2014-08-01,5.0551987,5.0551987
983/Mountain Bikes/Canada,2014-09-01,5.0551987,5.0551987
983/Mountain Bikes/Colorado,2014-07-01,1.533975,1.533975
983/Mountain Bikes/Colorado,2014-08-01,1.533975,1.533975
983/Mountain Bikes/Colorado,2014-09-01,1.533975,1.533975
983/Mountain Bikes/Connecticut,2014-07-01,0.125,0.125
983/Mountain Bikes/Connecticut,2014-08-01,0.125,0.125
983/Mountain Bikes/Connecticut,2014-09-01,0.125,0.125
983/Mountain Bikes/Florida,2014-07-01,0.42857143,0.42857143
983/Mountain Bikes/Florida,2014-08-01,0.42857143,0.42857143
983/Mountain Bikes/Florida,2014-09-01,0.42857143,0.42857143
983/Mountain Bikes/France,2014-07-01,0.72195,0.72195
983/Mountain Bikes/France,2014-08-01,0.72195,0.72195
983/Mountain Bikes/France,2014-09-01,0.72195,0.72195
983/Mountain Bikes/Georgia,2014-07-01,0.3396,0.3396
983/Mountain Bikes/Georgia,2014-08-01,0.3396,0.3396
983/Mountain Bikes/Georgia,2014-09-01,0.3396,0.3396
983/Mountain Bikes/Germany,2014-07-01,1.45061,1.45061
983/Mountain Bikes/Germany,2014-08-01,1.45061,1.45061
983/Mountain Bikes/Germany,2014-09-01,1.45061,1.45061
983/Mountain Bikes/Idaho,2014-07-01,0.0,0.0
983/Mountain Bikes/Idaho,2014-08-01,0.0,0.0
983/Mountain Bikes/Idaho,2014-09-01,0.0,0.0
983/Mountain Bikes/Illinois,2014-07-01,0.0,0.0
983/Mountain Bikes/Illinois,2014-08-01,0.0,0.0
983/Mountain Bikes/Illinois,2014-09-01,0.0,0.0
983/Mountain Bikes/Indiana,2014-07-01,0.0,0.0
983/Mountain Bikes/Indiana,2014-08-01,0.0,0.0
983/Mountain Bikes/Indiana,2014-09-01,0.0,0.0
983/Mountain Bikes/Kentucky,2014-07-01,0.0,0.0
983/Mountain Bikes/Kentucky,2014-08-01,0.0,0.0
983/Mountain Bikes/Kentucky,2014-09-01,0.0,0.0
983/Mountain Bikes/Maine,2014-07-01,0.0,0.0
983/Mountain Bikes/Maine,2014-08-01,0.0,0.0
983/Mountain Bikes/Maine,2014-09-01,0.0,0.0
983/Mountain Bikes/Maryland,2014-07-01,0.0,0.0
983/Mountain Bikes/Maryland,2014-08-01,0.0,0.0
983/Mountain Bikes/Maryland,2014-09-01,0.0,0.0
983/Mountain Bikes/Massachusetts,2014-07-01,0.0,0.0
983/Mountain Bikes/Massachusetts,2014-08-01,0.0,0.0
983/Mountain Bikes/Massachusetts,2014-09-01,0.0,0.0
983/Mountain Bikes/Michigan,2014-07-01,0.04,0.04
983/Mountain Bikes/Michigan,2014-08-01,0.04,0.04
983/Mountain Bikes/Michigan,2014-09-01,0.04,0.04
983/Mountain Bikes/Minnesota,2014-07-01,0.0,0.0
983/Mountain Bikes/Minnesota,2014-08-01,0.0,0.0
983/Mountain Bikes/Minnesota,2014-09-01,0.0,0.0
983/Mountain Bikes/Mississippi,2014-07-01,0.0,0.0
983/Mountain Bikes/Mississippi,2014-08-01,0.0,0.0
983/Mountain Bikes/Mississippi,2014-09-01,0.0,0.0
983/Mountain Bikes/Missouri,2014-07-01,0.2857143,0.2857143
983/Mountain Bikes/Missouri,2014-08-01,0.2857143,0.2857143
983/Mountain Bikes/Missouri,2014-09-01,0.2857143,0.2857143
983/Mountain Bikes/Montana,2014-07-01,0.0,0.0
983/Mountain Bikes/Montana,2014-08-01,0.0,0.0
983/Mountain Bikes/Montana,2014-09-01,0.0,0.0
983/Mountain Bikes/Nevada,2014-07-01,0.0,0.0
983/Mountain Bikes/Nevada,2014-08-01,0.0,0.0
983/Mountain Bikes/Nevada,2014-09-01,0.0,0.0
983/Mountain Bikes/New Hampshire,2014-07-01,0.041666668,0.041666668
983/Mountain Bikes/New Hampshire,2014-08-01,0.041666668,0.041666668
983/Mountain Bikes/New Hampshire,2014-09-01,0.041666668,0.041666668
983/Mountain Bikes/New Mexico,2014-07-01,0.0,0.0
983/Mountain Bikes/New Mexico,2014-08-01,0.0,0.0
983/Mountain Bikes/New Mexico,2014-09-01,0.0,0.0
983/Mountain Bikes/New York,2014-07-01,0.0,0.0
983/Mountain Bikes/New York,2014-08-01,0.0,0.0
983/Mountain Bikes/New York,2014-09-01,0.0,0.0
983/Mountain Bikes/North Carolina,2014-07-01,0.0,0.0
983/Mountain Bikes/North Carolina,2014-08-01,0.0,0.0
983/Mountain Bikes/North Carolina,2014-09-01,0.0,0.0
983/Mountain Bikes/Ohio,2014-07-01,0.0,0.0
983/Mountain Bikes/Ohio,2014-08-01,0.0,0.0
983/Mountain Bikes/Ohio,2014-09-01,0.0,0.0
983/Mountain Bikes/Oregon,2014-07-01,0.408,0.408
983/Mountain Bikes/Oregon,2014-08-01,0.408,0.408
983/Mountain Bikes/Oregon,2014-09-01,0.408,0.408
983/Mountain Bikes/Rhode Island,2014-07-01,0.0,0.0
983/Mountain Bikes/Rhode Island,2014-08-01,0.0,0.0
983/Mountain Bikes/Rhode Island,2014-09-01,0.0,0.0
983/Mountain Bikes/South Carolina,2014-07-01,0.0,0.0
983/Mountain Bikes/South Carolina,2014-08-01,0.0,0.0
983/Mountain Bikes/South Carolina,2014-09-01,0.0,0.0
983/Mountain Bikes/South Dakota,2014-07-01,0.0,0.0
983/Mountain Bikes/South Dakota,2014-08-01,0.0,0.0
983/Mountain Bikes/South Dakota,2014-09-01,0.0,0.0
983/Mountain Bikes/Tennessee,2014-07-01,0.0,0.0
983/Mountain Bikes/Tennessee,2014-08-01,0.0,0.0
983/Mountain Bikes/Tennessee,2014-09-01,0.0,0.0
983/Mountain Bikes/Texas,2014-07-01,0.3642857,0.3642857
983/Mountain Bikes/Texas,2014-08-01,0.3642857,0.3642857
983/Mountain Bikes/Texas,2014-09-01,0.3642857,0.3642857
983/Mountain Bikes/United Kingdom,2014-07-01,2.54141,2.54141
983/Mountain Bikes/United Kingdom,2014-08-01,2.54141,2.54141
983/Mountain Bikes/United Kingdom,2014-09-01,2.54141,2.54141
983/Mountain Bikes/Utah,2014-07-01,0.94714284,0.94714284
983/Mountain Bikes/Utah,2014-08-01,0.94714284,0.94714284
983/Mountain Bikes/Utah,2014-09-01,0.94714284,0.94714284
983/Mountain Bikes/Virginia,2014-07-01,0.0,0.0
983/Mountain Bikes/Virginia,2014-08-01,0.0,0.0
983/Mountain Bikes/Virginia,2014-09-01,0.0,0.0
983/Mountain Bikes/Washington,2014-07-01,1.37853,1.37853
983/Mountain Bikes/Washington,2014-08-01,1.37853,1.37853
983/Mountain Bikes/Washington,2014-09-01,1.37853,1.37853
983/Mountain Bikes/Wisconsin,2014-07-01,0.0,0.0
983/Mountain Bikes/Wisconsin,2014-08-01,0.0,0.0
983/Mountain Bikes/Wisconsin,2014-09-01,0.0,0.0
983/Mountain Bikes/Wyoming,2014-07-01,0.41142857,0.41142857
983/Mountain Bikes/Wyoming,2014-08-01,0.41142857,0.41142857
983/Mountain Bikes/Wyoming,2014-09-01,0.41142857,0.41142857
984/Mountain Bikes/Alabama,2014-07-01,0.0952381,0.0952381
984/Mountain Bikes/Alabama,2014-08-01,0.0952381,0.0952381
984/Mountain Bikes/Alabama,2014-09-01,0.0952381,0.0952381
984/Mountain Bikes/Arizona,2014-07-01,0.13111112,0.13111112
984/Mountain Bikes/Arizona,2014-08-01,0.13111112,0.13111112
984/Mountain Bikes/Arizona,2014-09-01,0.13111112,0.13111112
984/Mountain Bikes/Australia,2014-07-01,0.534,0.534
984/Mountain Bikes/Australia,2014-08-01,0.534,0.534
984/Mountain Bikes/Australia,2014-09-01,0.534,0.534
984/Mountain Bikes/California,2014-07-01,2.40832,2.40832
984/Mountain Bikes/California,2014-08-01,2.40832,2.40832
984/Mountain Bikes/California,2014-09-01,2.40832,2.40832
984/Mountain Bikes/Canada,2014-07-01,3.92383,3.92383
984/Mountain Bikes/Canada,2014-08-01,3.92383,3.92383
984/Mountain Bikes/Canada,2014-09-01,3.92383,3.92383
984/Mountain Bikes/Colorado,2014-07-01,0.5427,0.5427
984/Mountain Bikes/Colorado,2014-08-01,0.5427,0.5427
984/Mountain Bikes/Colorado,2014-09-01,0.5427,0.5427
984/Mountain Bikes/Connecticut,2014-07-01,0.24857143,0.24857143
984/Mountain Bikes/Connecticut,2014-08-01,0.24857143,0.24857143
984/Mountain Bikes/Connecticut,2014-09-01,0.24857143,0.24857143
984/Mountain Bikes/Florida,2014-07-01,0.2857143,0.2857143
984/Mountain Bikes/Florida,2014-08-01,0.2857143,0.2857143
984/Mountain Bikes/Florida,2014-09-01,0.2857143,0.2857143
984/Mountain Bikes/France,2014-07-01,0.912,0.912
984/Mountain Bikes/France,2014-08-01,0.912,0.912
984/Mountain Bikes/France,2014-09-01,0.912,0.912
984/Mountain Bikes/Georgia,2014-07-01,0.6324,0.6324
984/Mountain Bikes/Georgia,2014-08-01,0.6324,0.6324
984/Mountain Bikes/Georgia,2014-09-01,0.6324,0.6324
984/Mountain Bikes/Germany,2014-07-01,0.6198,0.6198
984/Mountain Bikes/Germany,2014-08-01,0.6198,0.6198
984/Mountain Bikes/Germany,2014-09-01,0.6198,0.6198
984/Mountain Bikes/Idaho,2014-07-01,0.0,0.0
984/Mountain Bikes/Idaho,2014-08-01,0.0,0.0
984/Mountain Bikes/Idaho,2014-09-01,0.0,0.0
984/Mountain Bikes/Illinois,2014-07-01,0.32142857,0.32142857
984/Mountain Bikes/Illinois,2014-08-01,0.32142857,0.32142857
984/Mountain Bikes/Illinois,2014-09-01,0.32142857,0.32142857
984/Mountain Bikes/Indiana,2014-07-01,0.072,0.072
984/Mountain Bikes/Indiana,2014-08-01,0.072,0.072
984/Mountain Bikes/Indiana,2014-09-01,0.072,0.072
984/Mountain Bikes/Kentucky,2014-07-01,0.0,0.0
984/Mountain Bikes/Kentucky,2014-08-01,0.0,0.0
984/Mountain Bikes/Kentucky,2014-09-01,0.0,0.0
984/Mountain Bikes/Maine,2014-07-01,0.0,0.0
984/Mountain Bikes/Maine,2014-08-01,0.0,0.0
984/Mountain Bikes/Maine,2014-09-01,0.0,0.0
984/Mountain Bikes/Maryland,2014-07-01,0.0,0.0
984/Mountain Bikes/Maryland,2014-08-01,0.0,0.0
984/Mountain Bikes/Maryland,2014-09-01,0.0,0.0
984/Mountain Bikes/Massachusetts,2014-07-01,0.0,0.0
984/Mountain Bikes/Massachusetts,2014-08-01,0.0,0.0
984/Mountain Bikes/Massachusetts,2014-09-01,0.0,0.0
984/Mountain Bikes/Michigan,2014-07-01,0.3636,0.3636
984/Mountain Bikes/Michigan,2014-08-01,0.3636,0.3636
984/Mountain Bikes/Michigan,2014-09-01,0.3636,0.3636
984/Mountain Bikes/Minnesota,2014-07-01,0.0,0.0
984/Mountain Bikes/Minnesota,2014-08-01,0.0,0.0
984/Mountain Bikes/Minnesota,2014-09-01,0.0,0.0
984/Mountain Bikes/Mississippi,2014-07-01,0.0,0.0
984/Mountain Bikes/Mississippi,2014-08-01,0.0,0.0
984/Mountain Bikes/Mississippi,2014-09-01,0.0,0.0
984/Mountain Bikes/Missouri,2014-07-01,0.576225,0.576225
984/Mountain Bikes/Missouri,2014-08-01,0.576225,0.576225
984/Mountain Bikes/Missouri,2014-09-01,0.576225,0.576225
984/Mountain Bikes/Montana,2014-07-01,0.04761905,0.04761905
984/Mountain Bikes/Montana,2014-08-01,0.04761905,0.04761905
984/Mountain Bikes/Montana,2014-09-01,0.04761905,0.04761905
984/Mountain Bikes/Nevada,2014-07-01,0.26333332,0.26333332
984/Mountain Bikes/Nevada,2014-08-01,0.26333332,0.26333332
984/Mountain Bikes/Nevada,2014-09-01,0.26333332,0.26333332
984/Mountain Bikes/New Hampshire,2014-07-01,0.21333334,0.21333334
984/Mountain Bikes/New Hampshire,2014-08-01,0.21333334,0.21333334
984/Mountain Bikes/New Hampshire,2014-09-01,0.21333334,0.21333334
984/Mountain Bikes/New Mexico,2014-07-01,0.0,0.0
984/Mountain Bikes/New Mexico,2014-08-01,0.0,0.0
984/Mountain Bikes/New Mexico,2014-09-01,0.0,0.0
984/Mountain Bikes/New York,2014-07-01,0.11111111,0.11111111
984/Mountain Bikes/New York,2014-08-01,0.11111111,0.11111111
984/Mountain Bikes/New York,2014-09-01,0.11111111,0.11111111
984/Mountain Bikes/North Carolina,2014-07-01,0.072,0.072
984/Mountain Bikes/North Carolina,2014-08-01,0.072,0.072
984/Mountain Bikes/North Carolina,2014-09-01,0.072,0.072
984/Mountain Bikes/Ohio,2014-07-01,0.11111111,0.11111111
984/Mountain Bikes/Ohio,2014-08-01,0.11111111,0.11111111
984/Mountain Bikes/Ohio,2014-09-01,0.11111111,0.11111111
984/Mountain Bikes/Oregon,2014-07-01,0.09,0.09
984/Mountain Bikes/Oregon,2014-08-01,0.09,0.09
984/Mountain Bikes/Oregon,2014-09-01,0.09,0.09
984/Mountain Bikes/Rhode Island,2014-07-01,0.0,0.0
984/Mountain Bikes/Rhode Island,2014-08-01,0.0,0.0
984/Mountain Bikes/Rhode Island,2014-09-01,0.0,0.0
984/Mountain Bikes/South Carolina,2014-07-01,0.0,0.0
984/Mountain Bikes/South Carolina,2014-08-01,0.0,0.0
984/Mountain Bikes/South Carolina,2014-09-01,0.0,0.0
984/Mountain Bikes/South Dakota,2014-07-01,0.0,0.0
984/Mountain Bikes/South Dakota,2014-08-01,0.0,0.0
984/Mountain Bikes/South Dakota,2014-09-01,0.0,0.0
984/Mountain Bikes/Tennessee,2014-07-01,0.037037037,0.037037037
984/Mountain Bikes/Tennessee,2014-08-01,0.037037037,0.037037037
984/Mountain Bikes/Tennessee,2014-09-01,0.037037037,0.037037037
984/Mountain Bikes/Texas,2014-07-01,0.83837086,0.83837086
984/Mountain Bikes/Texas,2014-08-01,0.83837086,0.83837086
984/Mountain Bikes/Texas,2014-09-01,0.83837086,0.83837086
984/Mountain Bikes/United Kingdom,2014-07-01,2.9104195,2.9104195
984/Mountain Bikes/United Kingdom,2014-08-01,2.9104195,2.9104195
984/Mountain Bikes/United Kingdom,2014-09-01,2.9104195,2.9104195
984/Mountain Bikes/Utah,2014-07-01,1.6452,1.6452
984/Mountain Bikes/Utah,2014-08-01,1.6452,1.6452
984/Mountain Bikes/Utah,2014-09-01,1.6452,1.6452
984/Mountain Bikes/Virginia,2014-07-01,0.0,0.0
984/Mountain Bikes/Virginia,2014-08-01,0.0,0.0
984/Mountain Bikes/Virginia,2014-09-01,0.0,0.0
984/Mountain Bikes/Washington,2014-07-01,2.12477,2.12477
984/Mountain Bikes/Washington,2014-08-01,2.12477,2.12477
984/Mountain Bikes/Washington,2014-09-01,2.12477,2.12477
984/Mountain Bikes/Wisconsin,2014-07-01,0.0,0.0
984/Mountain Bikes/Wisconsin,2014-08-01,0.0,0.0
984/Mountain Bikes/Wisconsin,2014-09-01,0.0,0.0
984/Mountain Bikes/Wyoming,2014-07-01,0.037037037,0.037037037
984/Mountain Bikes/Wyoming,2014-08-01,0.037037037,0.037037037
984/Mountain Bikes/Wyoming,2014-09-01,0.037037037,0.037037037
985/Mountain Bikes/Alabama,2014-07-01,0.0952381,0.0952381
985/Mountain Bikes/Alabama,2014-08-01,0.0952381,0.0952381
985/Mountain Bikes/Alabama,2014-09-01,0.0952381,0.0952381
985/Mountain Bikes/Arizona,2014-07-01,0.13111112,0.13111112
985/Mountain Bikes/Arizona,2014-08-01,0.13111112,0.13111112
985/Mountain Bikes/Arizona,2014-09-01,0.13111112,0.13111112
985/Mountain Bikes/Australia,2014-07-01,0.51375,0.51375
985/Mountain Bikes/Australia,2014-08-01,0.51375,0.51375
985/Mountain Bikes/Australia,2014-09-01,0.51375,0.51375
985/Mountain Bikes/California,2014-07-01,1.87893,1.87893
